ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,rid,intro,age,gender,hukou,IMC_1_1,IMC_1_2,IMC_1_4,IMC_1_5,IMC_1_6,income,education,work,party,info,imc_2_1,imc_2_2,imc_2_3,imc_2_4,imc_2_5,imc_2_6,imc_2_7,audit,list_intro,a_1,a_2,a_3,a_4,a_control,list_intro_1,a_1_1,a_2_1,a_3_1,a_4_1,season_1,season_2,season_3,season_4,a_treatment,fmc_a,list_intro_2,b_1,b_2,b_3,b_4,zodiac_1,zodiac_2,zodiac_3,zodiac_4,zodiac_5,zodiac_6,b_treatment,intro_list,b_1_1,b_2_1,b_3_1,b_4_1,placebo_1,placebo_2,b_placebo,intro_list_1,b_1_2,b_2_2,b_3_2,b_4_2,b_control,fmc_b,intro_list_2,c_1,c_2,c_3,c_4,c_sensitive,c_treatment,list_intro_3,c_1_1,c_2_1,c_3_1,c_4_1,c_control,list_intro_4,d_1,d_2,d_3,d_4,d_sensitive,d_treatment,list_intro_5,d_1_1,d_2_1,d_3_1,d_4_1,d_control,intro_list_3,e_1,e_2,e_3,e_4,e_sensitive,e_treatment,intro_list_4,e_1_1,e_2_1,e_3_1,e_4_1,e_control,intro_list_5,e_1_2,e_2_2,e_3_2,e_4_2,placebo_3,placebo_4,e_placebo,fmc_e,placebo_1_direct,placebo_2_direct,non_sens_direct,c_direct,d_direct,e_direct,sponsor,end,RO-BR-FL_64,RO-BR-FL_71,RO-BR-FL_10,RO-BR-FL_22,RO-BR-FL_77,RO-BR-FL_74,RO-BR-FL_44,RO-BR-FL_57,RO-BL-IMC_2,RO-BL-A_control,RO-BL-A_treatment,RO-BL-FMC_A,RO-BL-B_treatment,RO-BL-B_placebo,RO-BL-B_control,RO-BL-FMC_B,RO-BL-C_treatment,RO-BL-C_control,RO-BL-D_treatment,RO-BL-D_control,RO-BL-E_treatment,RO-BL-E_control,RO-BL-E_placebo,RO-BL-FMC_E,RO-BL-Direct_questions,DO-Q-fmc_a,DO-Q-fmc_b,DO-Q-fmc_e,LocationLatitude,LocationLongitude,LocationAccuracy
R_2qDcREHER2oGJU1,Default Response Set,111.14.146.152,2019-10-28T22:15:13Z,2019-10-28T22:23:12Z,NA,NA,NA,NA,1,0,5db7bc72-1f88-b972-5788-15263d403d1a,1,31 到 40 岁,女,城市户口,NA,NA,NA,NA,NA,"50,000 到100,000 元",大学专科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈同意,说不上同意或反对,说不上同意或反对,某种程度上不同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_control,NA,NA,D_treatment,E_placebo,info|imc_2_1|imc_2_2|imc_2_3|imc_2_4|imc_2_6|imc_2_5|imc_2_7,NA,list_intro|a_4|a_3|season_1|a_2|a_1|a_treatment,fmc_a,NA,NA,intro_list|b_2|b_3|b_1|b_4|b_control,fmc_b,intro_list|c_3|c_1|c_sensitive|c_4|c_2|c_treatment,NA,list_intro|d_1|d_sensitive|d_4|d_3|d_2|d_treatment,NA,NA,NA,intro_list|placebo_3|e_1|e_2|e_4|e_3|e_placebo,fmc_e,non_sens_direct|d_direct|placebo_1_direct|e_direct|c_direct,2|4|1|3|5,3|1|4|2|5,4|3|2|1|5,36.66209411621094,117.01040649414062,-1
R_31vJwnzLIvt85vq,Default Response Set,36.98.52.201,2019-10-28T22:16:22Z,2019-10-28T22:23:24Z,NA,NA,NA,NA,1,0,5db7bce4-3a15-ba7a-fa0a-d4ef4e5581d8,1,41 到 55 岁,女,农村户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学专科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈同意,某种程度上不同意,强烈同意,某种程度上不同意,某种程度上同意,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,1,NA,NA,NA,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_control,B_treatment,NA,NA,D_treatment,E_treatment,info|imc_2_2|imc_2_6|imc_2_1|imc_2_4|imc_2_3|imc_2_5|imc_2_7,list_intro|a_2|a_4|a_1|a_3|a_control,NA,fmc_a,list_intro|b_3|b_1|zodiac_2|b_2|b_4|b_treatment,NA,NA,fmc_b,NA,list_intro|c_1|c_3|c_4|c_2|c_control,list_intro|d_sensitive|d_2|d_1|d_4|d_3|d_treatment,NA,intro_list|e_1|e_4|e_3|e_2|e_sensitive|e_treatment,NA,NA,fmc_e,non_sens_direct|c_direct|e_direct|placebo_1_direct|d_direct,4|3|2|1|5,4|2|3|1|5,2|4|3|1|5,39.07279968261719,114.87310791015625,-1
R_rdIMkAabou0ZSvL,Default Response Set,112.17.67.19,2019-10-28T22:19:07Z,2019-10-28T22:23:31Z,NA,NA,NA,NA,1,0,5db7bd50-b033-5bfc-e907-ee87a650bcc2,1,24 到 30 岁,男,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",硕士及以上,政府和国有企事业单位,是党员,1,说不上同意或反对,强烈同意,某种程度上同意,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上不同意,是，我明白,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,0 项,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_placebo,NA,NA,D_treatment,E_treatment,info|imc_2_5|imc_2_4|imc_2_3|imc_2_6|imc_2_2|imc_2_7|imc_2_1,list_intro|a_4|a_2|a_3|a_1|a_control,NA,fmc_a,NA,intro_list|b_4|placebo_2|b_1|b_2|b_3|b_placebo,NA,fmc_b,NA,list_intro|c_2|c_1|c_4|c_3|c_control,list_intro|d_3|d_1|d_4|d_sensitive|d_2|d_treatment,NA,intro_list|e_3|e_4|e_1|e_2|e_sensitive|e_treatment,NA,NA,fmc_e,non_sens_direct|d_direct|e_direct|placebo_2_direct|c_direct,4|1|3|2|5,4|1|3|2|5,4|2|3|1|5,30.29400634765625,120.16189575195312,-1
R_3MF3qJMQqvkK7tc,Default Response Set,113.232.45.210,2019-10-28T22:17:15Z,2019-10-28T22:24:34Z,NA,NA,NA,NA,1,0,5db7bd18-2768-14fa-fe70-d4531c16349a,1,24 到 30 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"200,000 元以上",大学本科,政府和国有企事业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈同意,说不上同意或反对,某种程度上同意,说不上同意或反对,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,3 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,1,NA,3  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_treatment,NA,NA,D_control,E_treatment,info|imc_2_4|imc_2_3|imc_2_7|imc_2_2|imc_2_5|imc_2_6|imc_2_1,NA,list_intro|a_2|a_3|season_3|a_1|a_4|a_treatment,fmc_a,list_intro|b_4|b_1|zodiac_5|b_3|b_2|b_treatment,NA,NA,fmc_b,NA,list_intro|c_2|c_3|c_1|c_4|c_control,NA,list_intro|d_3|d_2|d_4|d_1|d_control,intro_list|e_2|e_3|e_4|e_sensitive|e_1|e_treatment,NA,NA,fmc_e,non_sens_direct|d_direct|c_direct|e_direct|placebo_2_direct,2|3|4|1|5,1|2|4|3|5,3|1|2|4|5,41.78059387207031,123.43121337890625,-1
R_dmVFrK3CXJESr4d,Default Response Set,223.104.188.200,2019-10-28T22:17:38Z,2019-10-28T22:25:05Z,NA,NA,NA,NA,1,0,5db7bd22-61c0-e264-dae9-dc8ed6bcc1a3,1,41 到 55 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"50,000 到100,000 元",大学本科,政府和国有企事业单位,不是党员,1,说不上同意或反对,强烈同意,某种程度上同意,某种程度上同意,强烈同意,某种程度上不同意,说不上同意或反对,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,1,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_treatment,E_treatment,info|imc_2_5|imc_2_3|imc_2_7|imc_2_1|imc_2_2|imc_2_6|imc_2_4,NA,list_intro|a_3|a_2|season_2|a_1|a_4|a_treatment,fmc_a,list_intro|b_2|b_4|zodiac_5|b_1|b_3|b_treatment,NA,NA,fmc_b,intro_list|c_3|c_4|c_2|c_1|c_sensitive|c_treatment,NA,list_intro|d_4|d_sensitive|d_2|d_1|d_3|d_treatment,NA,intro_list|e_4|e_sensitive|e_1|e_3|e_2|e_treatment,NA,NA,fmc_e,non_sens_direct|e_direct|placebo_1_direct|d_direct|c_direct,1|2|3|4|5,1|3|4|2|5,3|4|1|2|5,35.06309509277344,118.34280395507812,-1
R_3PRma8rv0jQ5JRT,Default Response Set,1.84.1.144,2019-10-28T22:16:52Z,2019-10-28T22:26:32Z,NA,NA,NA,NA,1,0,5db7bcfb-6e90-11b9-c731-6ccf52c0c72a,1,31 到 40 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"200,000 元以上",大学本科,政府和国有企事业单位,不是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,某种程度上不同意,某种程度上不同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,3 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,NA,1,empty,NA,A_treatment,B_placebo,NA,NA,D_control,E_placebo,info|imc_2_5|imc_2_2|imc_2_6|imc_2_4|imc_2_7|imc_2_1|imc_2_3,NA,list_intro|a_3|a_4|season_2|a_2|a_1|a_treatment,fmc_a,NA,intro_list|placebo_1|b_2|b_4|b_1|b_3|b_placebo,NA,fmc_b,NA,list_intro|c_4|c_1|c_3|c_2|c_control,NA,list_intro|d_2|d_4|d_1|d_3|d_control,NA,NA,intro_list|e_3|e_1|e_4|e_2|placebo_3|e_placebo,fmc_e,non_sens_direct|c_direct|d_direct|e_direct|placebo_1_direct,1|2|3|4|5,2|4|1|3|5,4|2|3|1|5,33.075103759765625,107.0220947265625,-1
R_31Ajj5pcrNfc58w,Default Response Set,113.200.107.210,2019-10-28T22:24:15Z,2019-10-28T22:27:58Z,NA,NA,NA,NA,1,0,5db7beac-c2c4-0d01-439c-c6124d3b8fe1,1,31 到 40 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"200,000 元以上",大学本科,私营企业单位,是党员,1,说不上同意或反对,强烈同意,某种程度上同意,强烈同意,某种程度上同意,强烈不同意,强烈不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,3 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,1,NA,NA,NA,NA,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,1  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,不同意,NA,不同意,不同意,不同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_treatment,NA,NA,D_treatment,E_placebo,info|imc_2_1|imc_2_4|imc_2_3|imc_2_6|imc_2_2|imc_2_7|imc_2_5,NA,list_intro|a_1|a_2|season_3|a_4|a_3|a_treatment,fmc_a,list_intro|b_4|b_3|zodiac_1|b_1|b_2|b_treatment,NA,NA,fmc_b,NA,list_intro|c_1|c_4|c_3|c_2|c_control,list_intro|d_2|d_4|d_1|d_sensitive|d_3|d_treatment,NA,NA,NA,intro_list|e_3|e_4|e_2|e_1|placebo_3|e_placebo,fmc_e,non_sens_direct|e_direct|placebo_1_direct|d_direct|c_direct,3|1|4|2|5,4|2|3|1|5,1|4|2|3|5,34.259796142578125,108.92941284179688,-1
R_2v84scSh5DPPlpL,Default Response Set,111.177.117.173,2019-10-28T22:21:25Z,2019-10-28T22:28:08Z,NA,NA,NA,NA,1,0,5db7be1a-1b76-813c-bf82-9f60cb5ac177,1,24 到 30 岁,男,城市户口,NA,NA,比较感兴趣,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,是党员,1,说不上同意或反对,强烈同意,强烈同意,某种程度上同意,某种程度上同意,某种程度上同意,说不上同意或反对,是，我明白,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1 项,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,1,1,1,1,1,1,1  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1 项,我会游泳。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_placebo,NA,NA,D_control,E_placebo,info|imc_2_7|imc_2_5|imc_2_6|imc_2_1|imc_2_4|imc_2_3|imc_2_2,list_intro|a_2|a_1|a_3|a_4|a_control,NA,fmc_a,NA,intro_list|b_3|placebo_2|b_1|b_4|b_2|b_placebo,NA,fmc_b,intro_list|c_1|c_4|c_3|c_2|c_sensitive|c_treatment,NA,NA,list_intro|d_1|d_4|d_3|d_2|d_control,NA,NA,intro_list|e_2|e_4|placebo_3|e_1|e_3|e_placebo,fmc_e,non_sens_direct|c_direct|placebo_2_direct|d_direct|e_direct,4|3|2|1|5,3|1|4|2|5,1|3|4|2|5,32.042205810546875,112.14480590820312,-1
R_2VqDxhfdknCh7xs,Default Response Set,117.136.19.9,2019-10-28T22:22:03Z,2019-10-28T22:28:59Z,NA,NA,NA,NA,1,0,5db7be27-358b-6869-3853-03db121333de,1,31 到 40 岁,男,农村户口,NA,NA,NA,NA,NA,"50,000 元以下",高中 (含中专),私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,说不上同意或反对,某种程度上同意,某种程度上不同意,某种程度上不同意,是，我明白,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,1,NA,NA,NA,NA,3  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,不同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_treatment,NA,NA,D_treatment,E_control,info|imc_2_5|imc_2_4|imc_2_2|imc_2_6|imc_2_7|imc_2_3|imc_2_1,list_intro|a_3|a_1|a_4|a_2|a_control,NA,fmc_a,list_intro|b_1|b_2|zodiac_2|b_4|b_3|b_treatment,NA,NA,fmc_b,intro_list|c_4|c_2|c_1|c_3|c_sensitive|c_treatment,NA,list_intro|d_2|d_sensitive|d_1|d_4|d_3|d_treatment,NA,NA,intro_list|e_1|e_2|e_4|e_3|e_control,NA,fmc_e,non_sens_direct|c_direct|placebo_1_direct|e_direct|d_direct,1|2|4|3|5,1|4|3|2|5,1|2|4|3|5,32.39720153808594,119.435791015625,-1
R_2WTPD9sbKORRuun,Default Response Set,114.90.12.170,2019-10-28T22:26:00Z,2019-10-28T22:30:12Z,NA,NA,NA,NA,1,0,5db7bf28-8e52-b503-cf9e-7fb8f77db2fd,1,24 到 30 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,强烈同意,强烈同意,某种程度上同意,某种程度上同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,3 项,我非常喜欢菠萝。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,3 项,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,1,1,1,1,1,1,1  项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1 项,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,同意,私人企业,1,Audit,NA,A_treatment,B_placebo,NA,NA,D_treatment,E_placebo,info|imc_2_5|imc_2_6|imc_2_2|imc_2_1|imc_2_4|imc_2_7|imc_2_3,NA,list_intro|a_2|a_1|season_2|a_4|a_3|a_treatment,fmc_a,NA,intro_list|b_2|b_3|placebo_2|b_4|b_1|b_placebo,NA,fmc_b,intro_list|c_sensitive|c_1|c_3|c_2|c_4|c_treatment,NA,list_intro|d_4|d_1|d_3|d_2|d_sensitive|d_treatment,NA,NA,NA,intro_list|placebo_3|e_3|e_1|e_2|e_4|e_placebo,fmc_e,non_sens_direct|e_direct|c_direct|placebo_2_direct|d_direct,2|1|4|3|5,3|2|4|1|5,2|1|3|4|5,31.044906616210938,121.40121459960938,-1
R_7R321SzyN8CeIz7,Default Response Set,218.104.96.132,2019-10-28T22:28:31Z,2019-10-28T22:30:17Z,NA,NA,NA,NA,1,0,5db7bfaa-6c10-91f2-7478-3e29adc35470,1,18 到 23 岁,女,城市户口,NA,非常感兴趣,比较感兴趣,NA,NA,"50,000 元以下",小学,政府和国有企事业单位,是党员,1,某种程度上同意,某种程度上同意,某种程度上同意,强烈同意,强烈同意,某种程度上同意,某种程度上同意,是，我明白,1,1,1,1,1,0 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的城市需要再有一座游乐场。,1,1,1,1,1,1,NA,NA,NA,NA,NA,1  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我几乎每天在家做饭。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,我非常喜欢火龙果。,NA,不同意,不同意,不同意,不同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_treatment,NA,NA,D_control,E_control,info|imc_2_5|imc_2_4|imc_2_2|imc_2_7|imc_2_6|imc_2_1|imc_2_3,list_intro|a_4|a_2|a_1|a_3|a_control,NA,fmc_a,list_intro|b_2|b_1|zodiac_1|b_3|b_4|b_treatment,NA,NA,fmc_b,intro_list|c_1|c_4|c_3|c_sensitive|c_2|c_treatment,NA,NA,list_intro|d_2|d_1|d_3|d_4|d_control,NA,intro_list|e_1|e_4|e_2|e_3|e_control,NA,fmc_e,non_sens_direct|c_direct|placebo_2_direct|e_direct|d_direct,4|3|2|1|5,3|1|4|2|5,4|2|1|3|5,30.585601806640625,114.26651000976562,-1
R_ZBSfJFYrJVeKQuZ,Default Response Set,36.98.33.46,2019-10-28T22:28:10Z,2019-10-28T22:30:25Z,NA,NA,NA,NA,1,0,5db7bfa8-98bf-7fdb-f59e-b920658f0746,1,31 到 40 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,是党员,1,说不上同意或反对,某种程度上同意,说不上同意或反对,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,3 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_control,B_control,NA,NA,D_treatment,E_placebo,info|imc_2_2|imc_2_1|imc_2_6|imc_2_4|imc_2_5|imc_2_3|imc_2_7,list_intro|a_1|a_2|a_4|a_3|a_control,NA,fmc_a,NA,NA,intro_list|b_3|b_4|b_1|b_2|b_control,fmc_b,intro_list|c_4|c_1|c_2|c_sensitive|c_3|c_treatment,NA,list_intro|d_2|d_4|d_1|d_sensitive|d_3|d_treatment,NA,NA,NA,intro_list|placebo_3|e_1|e_2|e_3|e_4|e_placebo,fmc_e,non_sens_direct|d_direct|e_direct|c_direct|placebo_1_direct,4|1|3|2|5,1|4|2|3|5,1|2|3|4|5,36.56669616699219,114.53329467773438,-1
R_1K26vz4TqF1ZhhQ,Default Response Set,180.168.88.146,2019-10-28T22:28:48Z,2019-10-28T22:30:53Z,NA,NA,NA,NA,1,0,5db7bfd1-56ed-b9af-14d6-3baaa093a736,1,31 到 40 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"200,000 元以上",大学本科,政府和国有企事业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,强烈同意,某种程度上同意,强烈同意,某种程度上同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,4 项,我们的城市需要再有一座游乐场。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,我们的国家应该建立更多的自然保护区。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,4  项,我非常喜欢火龙果。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_control,NA,NA,D_control,E_placebo,info|imc_2_4|imc_2_3|imc_2_5|imc_2_1|imc_2_7|imc_2_6|imc_2_2,NA,list_intro|a_3|a_1|season_2|a_2|a_4|a_treatment,fmc_a,NA,NA,intro_list|b_2|b_3|b_4|b_1|b_control,fmc_b,NA,list_intro|c_1|c_2|c_4|c_3|c_control,NA,list_intro|d_1|d_4|d_2|d_3|d_control,NA,NA,intro_list|e_1|e_3|e_2|placebo_3|e_4|e_placebo,fmc_e,non_sens_direct|d_direct|placebo_1_direct|c_direct|e_direct,3|4|1|2|5,1|3|4|2|5,3|4|2|1|5,31.044906616210938,121.40121459960938,-1
R_1jJS0sQIIt4Gqaf,Default Response Set,112.3.247.20,2019-10-28T22:23:51Z,2019-10-28T22:30:57Z,NA,NA,NA,NA,1,0,5db7be76-2232-d8a8-9cd6-26c8824e7761,1,31 到 40 岁,男,城市户口,NA,NA,比较感兴趣,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,强烈同意,某种程度上不同意,强烈不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_control,NA,NA,D_treatment,E_treatment,info|imc_2_5|imc_2_3|imc_2_1|imc_2_7|imc_2_4|imc_2_6|imc_2_2,NA,list_intro|a_2|a_4|season_4|a_1|a_3|a_treatment,fmc_a,NA,NA,intro_list|b_3|b_2|b_4|b_1|b_control,fmc_b,NA,list_intro|c_2|c_4|c_1|c_3|c_control,list_intro|d_4|d_2|d_1|d_sensitive|d_3|d_treatment,NA,intro_list|e_3|e_1|e_sensitive|e_4|e_2|e_treatment,NA,NA,fmc_e,non_sens_direct|placebo_1_direct|d_direct|e_direct|c_direct,1|4|2|3|5,3|1|4|2|5,1|4|2|3|5,32.06170654296875,118.77780151367188,-1
